06:02:39	fin-oom-worker-1 842.5MiB / 1.5GiB 0.35%|fin-oom-api-1 923MiB / 7.749GiB 0.21%|
06:02:41	fin-oom-worker-1 842.5MiB / 1.5GiB 0.50%|fin-oom-api-1 923.2MiB / 7.749GiB 0.22%|
06:02:43	fin-oom-worker-1 842.5MiB / 1.5GiB 0.17%|fin-oom-api-1 923.2MiB / 7.749GiB 0.16%|
06:02:45	fin-oom-worker-1 842.5MiB / 1.5GiB 0.30%|fin-oom-api-1 923.1MiB / 7.749GiB 16.66%|
06:02:47	fin-oom-worker-1 842.5MiB / 1.5GiB 0.61%|fin-oom-api-1 923.1MiB / 7.749GiB 0.22%|
06:02:49	fin-oom-worker-1 842.5MiB / 1.5GiB 0.42%|fin-oom-api-1 923.1MiB / 7.749GiB 0.19%|
06:02:51	fin-oom-worker-1 842.5MiB / 1.5GiB 0.45%|fin-oom-api-1 923.3MiB / 7.749GiB 0.20%|
06:02:53	fin-oom-worker-1 842.5MiB / 1.5GiB 0.50%|fin-oom-api-1 923.3MiB / 7.749GiB 0.22%|
06:02:55	fin-oom-worker-1 842.5MiB / 1.5GiB 0.62%|fin-oom-api-1 923.1MiB / 7.749GiB 17.17%|
06:02:57	fin-oom-worker-1 842.5MiB / 1.5GiB 0.64%|fin-oom-api-1 923.1MiB / 7.749GiB 0.20%|
06:02:59	fin-oom-worker-1 842.5MiB / 1.5GiB 0.57%|fin-oom-api-1 923.1MiB / 7.749GiB 0.15%|
06:03:01	fin-oom-worker-1 842.5MiB / 1.5GiB 0.18%|fin-oom-api-1 923.3MiB / 7.749GiB 0.16%|
06:03:03	fin-oom-worker-1 842.5MiB / 1.5GiB 0.58%|fin-oom-api-1 923.3MiB / 7.749GiB 0.26%|
06:03:05	fin-oom-worker-1 842.5MiB / 1.5GiB 0.62%|fin-oom-api-1 932.2MiB / 7.749GiB 8.49%|
06:03:07	fin-oom-worker-1 842.5MiB / 1.5GiB 0.39%|fin-oom-api-1 923MiB / 7.749GiB 0.24%|
